ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified,Likes
8295,3297,4853,LifeIsGood,5,"I've never done potatoes this way before. I thought they were great and I was happy that they were more on the healthy side, too! The seasonings were well balanced and added interest. Thank you for a new way to cook potatoes! ~Made for Oct. Veg*n Swap~",2009-10-07T18:16:35Z,2009-10-07T18:16:35Z,
8296,160,7643,dom-gi,5,WOW!!!  I have made this three times in the last three weeks.  My kids had friends over one weekend and I made a huge batch of ribs.  Now they insist on it every weekend.  Soon I will have to start take reservations. Thank you.,2009-10-07T15:09:06Z,2009-10-07T15:09:06Z,
8297,3189,7641,Crystal C,5,I was looking for something quick and easy for dinner that everyone would love and this was it! Thanks so much! Delish!,2009-10-08T19:47:42Z,2009-10-08T19:47:42Z,"""6555"""
8298,144,2731,Jesse Q,5,I'm shocked I haven't rated this sooner as I have used this recipe for several years.  It is SOOOOOO good!  I usually halve the pudding graham cracker part and keep the frosting the same amount.  I think it is best with double the amount of frosting.,2009-10-09T14:32:00Z,2009-10-09T14:32:00Z,
8299,2779,2843,breezermom,5,"I really didn't know if I should rate this 4 or 5 stars.  I knew I would need more seasoning....I'd have to have some salt and pepper!  So when baking, I topped with Cavendar's Greek Seasoning.  I don't know how this would taste without it, but with it....it is fabulous!  I do have a question about the serving size...3 thighs for one person?  I had a package of 4 thighs, so I increased the marinade a bit and added 5 more small new potatoes....this was perfect for us.  Served 2, with absolutely no leftovers, and everyone sucking their fingers for more!  So its a 5 with the added seasonings!  Thanks for posting.  Made for Zaar Stars.",2009-10-10T22:23:58Z,2009-10-10T22:23:58Z,
8300,3762,6682,carissalmeyer,5,"Absolutely delicious! It made a side dish of asparagus come alive with such a bold taste. The main entree was now in competition, with no intention. I will definitely make this again. It's not a side dish that will fade but make its presence known! Yummy.",2009-10-11T00:38:50Z,2009-10-11T00:38:50Z,
8301,15,3080,GaramMasala1968,5,"This cake is excellent!  I admit it's the first time I made a chocolate cake :D even though I'm a long time cook and baker.  It turned out perfect and was also perfectly easy.  It will be my ""to go to"" cake whenever I want cake for any special occasion or anytime.  I used the buttercream icing recipe (not the chocolate one) and it was also delicious.  Everyone loved it, including my DH and soon to be 3 year old!",2009-10-10T10:48:06Z,2009-10-10T10:48:06Z,
8302,485,7492,The Veganista,5,"I had to hurry and make a quick appetizer and fortunately had some frozen meatballs. So, I whipped up this sauce using 16oz of pineapple juice, since you don't have it listed! I added a bit more br.sugar and a bit more cornstarch. Took it to a party and everyone liked it. I'll be using this recipe more often.",2009-10-11T04:43:41Z,2009-10-11T04:43:41Z,
8303,331,7482,Desert Mojo,5,"These were very good enchiladas.  Are these very different than ""Suizas Enchiladas""? We froze some leftovers, and they tasted great after thawing and reheating weeks later.",2009-10-11T15:01:23Z,2009-10-11T15:01:23Z,
8304,3297,2866,smellyvegetarian,5,"These were really great! I used sweet onions instead of scallions; I just sliced them thin and threw them in with the potatoes. They got cooked down to almost nothing, but the flavor was fantastic. I loved the texture of these, too. They are just like the fried taters at my favorite greasy spoon, only far less greasy :). I know I'll make this again! FWIW, I'm pretty sure the nutrition facts are way off. The detailed view calls for something like 4 lbs of potatoes! I used 4 regular size spuds and we had leftovers. Made for Veg*n Swap, Oct. 2009.",2009-10-11T17:57:35Z,2009-10-11T17:57:35Z,
8305,3784,2198,Dreamer in Ontario,4,Delicious and easy. DD and I loved this although both DD and DH picked out the spinach even though I only used one package of spinach instead of the 2 listed in the ingredients. I didn't measure the cheese and probably used about 2 cups of Italian blend cheese. The Pam made the casserole a breeze to clean up. Made for Newest Zaar Tag.,2009-10-12T07:56:14Z,2009-10-12T07:56:14Z,
8306,766,2890,2TSMOM,5,OH MY GOODNESS!!!! SO GOOD!!!! My whole family LOVED this meal. I made it exactly as posted and it was outstanding. Thank you so much for sharing this recipe and God Bless.,2009-10-12T19:53:48Z,2009-10-12T19:53:48Z,
8307,3480,3948,LillyZackMom,5,"YUMMY!!!!  I made a few changes (brown sugar instead of white, no OJ, used half whole wheat flour half white flour, skipped the walnuts my daughter dislikes, and increased the chocolate chips to 3/4c) and these were so good I immediately had to freeze them in single serving snack bags or we all would have eaten all the cookies that afternoon!  Thanks for sharing!",2009-10-12T21:29:13Z,2009-10-12T21:29:13Z,
8308,399,355,Shabby Sign Shoppe,5,"I made this up for Christmas gifts. Recipe didn't state quantities so I made do and think it turned out great! I used a 30 pkg Ghiradelli (found at World Market for 3.99) white choc chips, One 20 oz. pkg almond bark (white) and 3/4 # peppermint discs crushed. Made quite a bit (enough for several gifts). Thanks and Happy Holidays",2009-10-12T23:44:35Z,2009-10-12T23:44:35Z,
8309,3663,7172,Jujubegirl,5,"This turned out great.  Hubby loved it and said he'd order it at a restaurant.  I used the veggies I had on hand, which were a frozen mix, and it was yummy.  I didn't have fresh ginger, so I omitted that and didn't miss it.  I did think 2 tablespoons of garlic seemed like a lot, so I used about half of it, pushed through my garlic press.  Thanks for the recipe.  We'll definitely make it again.",2009-10-13T17:58:35Z,2009-10-13T17:58:35Z,"""9533"""
8310,2235,7420,kim.cox77,5,"We tried this one last night - it was fantastic - thank you so much for posting it, will now impress partner's mother next time she comes to our house for a meal!",2009-10-12T13:12:35Z,2009-10-12T13:12:35Z,
8311,3792,7366,jlynch156,0,"Haven't tried the recipe just wanted to let other readers know that the short rib this recipe calls for is called ""flanken"" it is still a short rib however it is cut lengthwise",2009-10-12T23:09:35Z,2009-10-12T23:09:35Z,"""7940"""
8312,198,7655,Susabelle,0,This was fabulous! I used the leftover ham bone from Sunday's dinner. I did decreas the onion to 1 and added a shredded carrot. Served with fresh cornbread.......I'm lucky I have any leftovers!!,2009-10-13T09:50:07Z,2009-10-13T09:50:07Z,
8313,3799,7654,cwarner62,5,Very delicious for anyone who likes hot wings!,2009-10-13T12:15:15Z,2009-10-13T12:15:15Z,
8314,3490,7387,Haleypeck,5,"This is the most delicious steak recipe I have ever tasted.  It is mine and my husband's special date night meal, especially with mashed new potatoes.",2009-10-13T13:48:37Z,2009-10-13T13:48:37Z,
8315,913,7657,fenwayfan72,1,This is NOT the real Hooters recipe.,2009-10-13T12:34:11Z,2009-10-13T12:34:11Z,
8316,3595,4457,Sydney Mike,5,"Made this recipe as written although I did use a nicely rounded measure of the dried cranberries! I like the inclusion of whole wheat flour here, as well as the cranberries, of course, & it should almost go without saying that if you want the full flavor of the bananas, you should be sure to use them when they are fully ripe (I like eating them when the peel is nicely yellow, but the full flavor comes when they're really getting black)! Anyway, this is definitely A GREAT TASTING BANANA BREAD & a nice keeper of a recipe, too! [Made & reviewed for another of the special hosts of Pick A Chef]",2009-10-14T07:35:16Z,2009-10-14T07:35:16Z,
8317,2730,7338,jengalang,5,An awesome pumpkin bread! Love the title! So true and delicious!,2009-10-14T14:04:54Z,2009-10-14T14:04:54Z,
8318,651,6030,ahungrywolfe,5,"so quick!  and it's tastes great!  i added the tsp of sugar with the rest of the ingredients, and i can't believe how well it turned out!  i added my oil really quick at the end (by accident) but it's still a good texture.... also, i decided to take the bottom off of the blender to ""funnel"" it into the jar.... not a good idea.  anyone out there who needs sleep first, take note:  do not attempt to funnel!  ;)  oh, i also used prepared mustard (it's what i had) and veggie oil.... but next time i'll try olive, and a friend suggested adding coconut oil too... :)  thanks so much!!",2009-10-14T17:11:23Z,2009-10-14T17:11:23Z,"""5255"""
8319,3799,7427,tracytrebilcox,5,"I couldn't eat these, but made them as a treat for my husband who eats habeneros whole without flinching, and for once I didn't have to hear, ""That wasn't hot.""  Also, do NOT drink water!  The heat is in the oils, so you need to drink milk or cream; or eat butter or ice cream -- anything where the fat can be absorbed and diluted.  Same goes for if you get the oils on your hands -- use olive oil or vegie oil to remove the peppers.",2009-10-14T17:48:26Z,2009-10-14T17:48:26Z,
8320,3760,5491,FrenchBunny,5,Yummy !!! This is such a nice change for martinis. I love it. Just needed to throw in a few ice chunks to keep it colder. I love the sweet taste of the peach schnapps. Thanks for this recipe Boomette. Made for the Holiday Tag Fall '09,2009-10-14T18:09:01Z,2009-10-14T18:09:01Z,
8321,491,2815,babaweg,5,"Followed the recipe exactly the first time, but with the left overs, instead of baking the sliders I ""steamed"" the buns in the microven - wrapped in paper towels for 40 seconds at 50% power - and then filled them and added the pickles. Ever so good. I am a ""Chicago girl"" and this filled my very soul. Thank you so much.",2009-10-14T20:00:34Z,2009-10-14T20:00:34Z,
8322,2109,5223,kaurorac,5,"The perfect muffin recipe. Will keep this (I used 1/2 WWheat flour/ 1/2 White) and 1 c of oats, 1/2 c walnuts.  Very good.",2009-10-14T20:17:22Z,2009-10-14T20:17:22Z,
8323,599,7356,Janey FL,5,I made it minus the green peppers and it was excellent!  We enjoyed the gravy over our meat and potatoes!,2009-10-15T07:59:01Z,2009-10-15T07:59:01Z,
8324,303,4514,davidf,5,"Very good recipe. I had try to fry all 3 ways mentioned..1. batter only..2 flour and batter..3. four, batter, flour.  The third way in my opinion was the best. Had plenty of batter left over and made onion rings which came out great. Thanks for the recipe and will use again and again.",2009-10-15T08:34:39Z,2009-10-15T08:34:39Z,
8325,176,6712,EmJ795,1,"I don't know what went wrong as I followed the recipe exactly, but these muffins were inedible, had to throw them out. I see they got generally good ratings so it may have been user error on my part, but I would not make them again.",2009-10-15T11:02:19Z,2009-10-15T11:02:19Z,
8326,451,4091,StaceyRabbitFace,5,The leftovers are awesome in a sandwich!,2009-10-15T16:41:20Z,2009-10-15T16:41:20Z,
8327,3805,7564,GingerlyJ,5,These are addicting.. you really cannot eat just one!,2009-10-15T17:36:13Z,2009-10-15T17:36:13Z,
8328,15,5441,cookin kell,5,"This is a winner!  Made this for a family get together and think it will get rave reviews!  I followed the recipe exactly and made a ""test cake"" for myself out of a mini heart pan with some extra batter ( I could only find my 8"" rounds!). The test cake was fab!  It turned out very moist and flavorful.  Next time I will use a deeper dutch cocoa, used Nestle's this time because that is what I had on hand and would love it with a deeper flavor.  I used Kittencal's Chocolate Buttercream and made scrolls on top with white chocolate piped from a ziploc with the end cut off.  This is my new favorite chocolate cake!",2009-10-15T22:11:36Z,2009-10-15T22:11:36Z,"""5120"""
8329,767,6469,shadowgirl...,5,Great recipe. I used the ingredients as the recipe called but I served this as an appetizer. After the steak was cooked & rested a bit I sliced it thin & placed on toasted french bread slices. Added the carmalized onions & blue cheese on top & served. They were GONE. My guest took the remainder & were eating it with frito scoops. (not half bad) Wonderful recipe. Simple yet elegant. Thank you.,2009-10-15T23:27:00Z,2009-10-15T23:27:00Z,
8330,14,4907,daisygrl64,5,Absolutely delicious and so so easy! I loved all the ingredients put together in this recipe.  Once I had my sauce and chicken in the casserole dish I let it sit for about 1/2 hour so that flavor would blend into chicken.  Just PERFECT!  Loved it.  Thank you very much and I will make again.  Made for Aus/NS Tag Game.,2009-10-16T03:24:26Z,2009-10-16T03:24:26Z,"""2179"""
